id,title,revenue,budget,genres
152532,Dallas Buyers Club,55736588,5000000,"Drama, History"
453395,Doctor Strange in the Multiverse of Madness,955775804,200000000,"Fantasy, Action, Adventure"
8373,Transformers: Revenge of the Fallen,836303693,200000000,"Science Fiction, Action, Adventure"
10625,Mean Girls,130126277,17000000,Comedy
348350,Solo: A Star Wars Story,392952373,250000000,"Science Fiction, Adventure, Action"
158015,The Purge,89328627,3000000,"Science Fiction, Horror, Thriller"
87101,Terminator Genisys,440603537,155000000,"Science Fiction, Action, Thriller, Adventure"
273481,Sicario,84872444,30000000,"Action, Crime, Thriller"
464052,Wonder Woman 1984,169601036,200000000,"Action, Adventure, Fantasy"
126889,Alien: Covenant,240891763,97000000,"Science Fiction, Horror, Mystery"
450465,Glass,246999039,20000000,"Thriller, Drama, Science Fiction"
670,Oldboy,15194593,3000000,"Drama, Thriller, Mystery, Action"
537915,After,69497587,14000000,"Romance, Drama"
122906,About Time,87100449,12000000,"Drama, Romance, Fantasy"
402900,Ocean's Eight,297718711,70000000,"Crime, Comedy, Action"
50646,"Crazy, Stupid, Love.",145079584,50000000,"Comedy, Drama, Romance"
259693,The Conjuring 2,321834351,40000000,"Horror, Thriller"
314365,Spotlight,98690254,20000000,"Drama, History"
747,Shaun of the Dead,30097092,6100000,"Horror, Comedy"
429,"The Good, the Bad and the Ugly",38900000,1200000,Western
68734,Argo,232325503,44500000,"Drama, Thriller"
330,The Lost World: Jurassic Park,618638999,73000000,"Adventure, Action, Science Fiction"
38356,Transformers: Dark of the Moon,1123794079,195000000,"Action, Science Fiction, Adventure"
74,War of the Worlds,603873119,132000000,"Adventure, Thriller, Science Fiction"
744,Top Gun,356830601,15000000,"Romance, Drama, Action"
45612,Source Code,147332697,32000000,"Thriller, Science Fiction, Mystery"
436969,The Suicide Squad,168717425,185000000,"Action, Comedy, Adventure"
8355,Ice Age: Dawn of the Dinosaurs,886686817,90000000,"Animation, Comedy, Family, Adventure"
63,Twelve Monkeys,168841459,29000000,"Science Fiction, Thriller, Mystery"
278927,The Jungle Book,966550600,175000000,"Family, Adventure, Drama, Fantasy"
328111,The Secret Life of Pets,875457937,75000000,"Adventure, Comedy, Animation, Family"
550988,Free Guy,331526598,110000000,"Comedy, Adventure, Science Fiction"
389,12 Angry Men,1000000,350000,Drama
217,Indiana Jones and the Kingdom of the Crystal Skull,786636033,185000000,"Adventure, Action"
508943,Luca,49750471,200000000,"Animation, Comedy, Fantasy, Adventure, Family"
91314,Transformers: Age of Extinction,1104054072,210000000,"Science Fiction, Action, Adventure"
51497,Fast Five,626137675,125000000,"Action, Thriller, Crime"
315837,Ghost in the Shell,169801921,110000000,"Science Fiction, Drama, Action"
39254,Real Steel,299268508,110000000,"Action, Science Fiction, Drama"
38700,Bad Boys for Life,426505244,90000000,"Thriller, Action, Crime"
361743,Top Gun: Maverick,1488732821,170000000,"Action, Drama"
339846,Baywatch,177856751,69000000,"Comedy, Action, Crime"
187,Sin City,158733820,40000000,"Thriller, Action, Crime"
50014,The Help,216639112,25000000,Drama
353081,Mission: Impossible - Fallout,791657398,178000000,"Action, Adventure"
337167,Fifty Shades Freed,368307760,55000000,"Drama, Romance"
58595,Snow White and the Huntsman,396600000,170000000,"Adventure, Fantasy, Drama"
524434,Eternals,402064899,200000000,"Science Fiction, Action, Adventure"
28,Apocalypse Now,150000000,31500000,"Drama, War"
2108,The Breakfast Club,51525171,1000000,"Comedy, Drama"
187017,22 Jump Street,331333876,50000000,"Crime, Comedy, Action"
335797,Sing,634151679,75000000,"Animation, Comedy, Family, Music"
198184,Chappie,104399548,49000000,"Crime, Action, Science Fiction"
435,The Day After Tomorrow,552639571,125000000,"Action, Adventure, Science Fiction, Thriller"
35,The Simpsons Movie,527068851,75000000,"Animation, Comedy, Family"
406997,Wonder,305937718,20000000,"Drama, Family"
4348,Pride & Prejudice,121616555,28000000,"Drama, Romance"
4951,10 Things I Hate About You,53478166,16000000,"Comedy, Romance, Drama"
1979,Fantastic Four: Rise of the Silver Surfer,301913131,130000000,"Adventure, Fantasy, Action, Thriller"
333371,10 Cloverfield Lane,110216998,15000000,"Thriller, Science Fiction, Drama, Horror"
114,Pretty Woman,463406268,14000000,"Comedy, Romance"
121856,Assassin's Creed,240697856,125000000,"Action, Adventure, Science Fiction"
256591,Focus,153962963,50100000,"Romance, Comedy, Crime"
95,Armageddon,553799566,140000000,"Action, Thriller, Science Fiction, Adventure"
10764,Quantum of Solace,589580482,200000000,"Adventure, Action, Thriller, Crime"
338970,Tomb Raider,274650803,94000000,"Action, Adventure, Fantasy"
10144,The Little Mermaid,211343479,40000000,"Animation, Family, Fantasy"
254,King Kong,562363449,207000000,"Adventure, Drama, Action"
22970,The Cabin in the Woods,71041255,30000000,"Horror, Fantasy"
275,Fargo,60611975,7000000,"Crime, Drama, Thriller"
106,Predator,98267558,15000000,"Science Fiction, Action, Adventure, Thriller"
341174,Fifty Shades Darker,378827494,55000000,"Drama, Romance"
137,Groundhog Day,71074049,14600000,"Romance, Fantasy, Drama, Comedy"
9552,The Exorcist,441405644,12000000,Horror
594,The Terminal,219417255,60000000,"Comedy, Drama"
137106,The Lego Movie,469160692,60000000,"Animation, Family, Adventure, Comedy, Fantasy"
290250,The Nice Guys,62788218,50000000,"Comedy, Crime, Action"
128,Princess Mononoke,169000000,23500000,"Adventure, Fantasy, Animation"
646380,Don't Look Up,791863,75000000,"Science Fiction, Comedy, Drama"
27578,The Expendables,274470394,80000000,"Thriller, Adventure, Action"
340666,Nocturnal Animals,29252978,22500000,"Drama, Thriller"
22538,Scott Pilgrim vs. the World,48000000,85000000,"Action, Comedy, Romance"
268,Batman,411348924,35000000,"Fantasy, Action, Crime"
336843,Maze Runner: The Death Cure,288175335,62000000,"Science Fiction, Action, Adventure, Thriller"
1366,Rocky,225250402,1000000,"Drama, Romance"
2503,The Bourne Ultimatum,442824138,70000000,"Action, Drama, Mystery, Thriller"
2105,American Pie,235483004,11000000,"Comedy, Romance"
49013,Cars 2,559852396,200000000,"Animation, Family, Adventure, Comedy"
116745,The Secret Life of Walter Mitty,188133322,90000000,"Adventure, Comedy, Drama, Fantasy"
257344,Pixels,244874809,88000000,"Action, Comedy, Science Fiction"
57800,Ice Age: Continental Drift,877244782,95000000,"Animation, Comedy, Adventure, Family"
487558,BlacKkKlansman,93411426,15000000,"Comedy, Crime, Drama"
345940,The Meg,530517320,150000000,"Action, Science Fiction, Horror"
44115,127 Hours,35692920,18000000,"Adventure, Drama, Thriller"
404368,Ralph Breaks the Internet,529323962,175000000,"Family, Animation, Comedy, Adventure"
1372,Blood Diamond,171720398,100000000,"Drama, Thriller, Action"
339964,Valerian and the City of a Thousand Planets,225973340,177200000,"Adventure, Science Fiction, Action"
2502,The Bourne Supremacy,288500217,75000000,"Action, Drama, Thriller"
359724,Ford v Ferrari,225508210,97600000,"Drama, Action, History"
32657,Percy Jackson & the Olympians: The Lightning Thief,226497209,95000000,"Adventure, Fantasy, Family"
14836,Coraline,124600000,60000000,"Animation, Family, Fantasy"
312221,Creed,173567581,37000000,"Action, Drama"
4638,Hot Fuzz,80573774,12000000,"Crime, Action, Comedy"
454983,The Kissing Booth,0,0,"Romance, Comedy"
300669,Don't Breathe,159047649,9900000,"Thriller, Horror"
214756,Ted 2,215863606,68000000,"Comedy, Fantasy"
1954,The Butterfly Effect,96060858,13000000,"Science Fiction, Thriller"
493922,Hereditary,82530552,10000000,"Horror, Mystery, Thriller"
408,Snow White and the Seven Dwarfs,184925486,1488423,"Fantasy, Animation, Family"
11970,Hercules,252712101,85000000,"Animation, Family, Fantasy, Adventure, Comedy, Romance"
168672,American Hustle,251171807,40000000,"Drama, Crime"
395992,Life,100541806,58000000,"Horror, Science Fiction, Mystery, Thriller"
44912,Green Lantern,219851172,200000000,"Adventure, Action, Thriller, Science Fiction"
584,2 Fast 2 Furious,236350661,76000000,"Action, Crime, Thriller"
223702,Sausage Party,140705322,19000000,"Adventure, Animation, Comedy, Fantasy"
458723,Us,256067149,20000000,"Horror, Thriller, Mystery"
44826,Hugo,185770160,170000000,"Adventure, Drama, Family"
621,Grease,181813770,6000000,"Romance, Comedy"
62213,Dark Shadows,245527149,150000000,"Comedy, Fantasy"
10192,Shrek Forever After,752600867,165000000,"Comedy, Adventure, Fantasy, Animation, Family"
502356,The Super Mario Bros. Movie,1355725263,100000000,"Animation, Family, Adventure, Fantasy, Comedy"
282035,The Mummy,409231607,125000000,"Fantasy, Thriller, Action, Adventure, Horror"
7326,Juno,232372681,7500000,"Comedy, Drama, Romance"
153,Lost in Translation,119723856,4000000,"Drama, Romance"
163,Ocean's Twelve,362744280,110000000,"Thriller, Crime"
598,City of God,30641770,3300000,"Drama, Crime"
587,Big Fish,123218424,70000000,"Adventure, Fantasy, Drama"
1824,50 First Dates,196482882,75000000,"Comedy, Romance"
13804,Fast & Furious,363164265,85000000,"Action, Crime, Drama, Thriller"
396535,Train to Busan,87547518,8500000,"Horror, Thriller, Action, Adventure"
65,8 Mile,242875078,41000000,"Drama, Music"
8871,How the Grinch Stole Christmas,345823040,123000000,"Family, Comedy, Fantasy"
363676,Sully,240797623,60000000,"Drama, History"
295693,The Boss Baby,527965936,125000000,"Animation, Comedy, Family"
150689,Cinderella,543514353,95000000,"Romance, Fantasy, Family, Drama"
385128,F9,726229501,200000000,"Action, Adventure, Crime"
83542,Cloud Atlas,130482868,102000000,"Drama, Science Fiction"
20526,TRON: Legacy,400062763,170000000,"Adventure, Action, Science Fiction"
376867,Moonlight,65046687,4000000,Drama
8363,Superbad,170812526,20000000,Comedy
384018,Fast & Furious Presents: Hobbs & Shaw,760098996,200000000,"Action, Adventure, Comedy"
49519,The Croods,587204668,135000000,"Animation, Adventure, Family, Fantasy, Comedy, Action"
96721,Rush,90247624,38000000,"Drama, Action"
331,Jurassic Park III,368780809,93000000,"Adventure, Action, Thriller, Science Fiction"
158852,Tomorrowland,209154322,190000000,"Adventure, Family, Mystery, Science Fiction"
195589,Neighbors,270665134,18000000,Comedy
8909,Wanted,342463063,75000000,"Action, Thriller, Crime"
324852,Despicable Me 3,1031552585,80000000,"Action, Animation, Comedy, Family, Adventure"
328387,Nerve,85241496,19000000,"Mystery, Adventure, Crime"
949,Heat,187436818,60000000,"Action, Crime, Drama"
14574,The Boy in the Striped Pyjamas,20416563,12500000,"War, Drama, History"
427641,Rampage,428028233,120000000,"Action, Adventure, Science Fiction"
7191,Cloverfield,170764026,25000000,"Action, Thriller, Science Fiction"
561,Constantine,230884728,100000000,"Fantasy, Action, Horror"
9339,Click,240685326,82500000,"Comedy, Drama, Fantasy"
616037,Thor: Love and Thunder,760928081,250000000,"Fantasy, Action, Comedy"
773,Little Miss Sunshine,100523181,8000000,"Comedy, Drama"
9693,Children of Men,70595464,76000000,"Drama, Action, Thriller, Science Fiction"
75780,Jack Reacher,218340595,60000000,"Crime, Drama, Thriller, Action"
37735,Easy A,75026327,8000000,Comedy
492188,Marriage Story,2300000,18000000,Drama
65754,The Girl with the Dragon Tattoo,232617430,90000000,"Thriller, Crime, Mystery"
1734,The Mummy Returns,443280904,98000000,"Adventure, Action, Fantasy"
142,Brokeback Mountain,178043761,14000000,"Drama, Romance"
109424,Captain Phillips,218791811,55000000,"Action, Drama, Thriller"
296098,Bridge of Spies,165478348,40000000,"Thriller, Drama"
18360,Night at the Museum: Battle of the Smithsonian,413106170,150000000,"Adventure, Fantasy, Action, Comedy, Family"
310131,The Witch,40423945,3500000,"Drama, Fantasy, Horror, Mystery"
315162,Puss in Boots: The Last Wish,482129780,90000000,"Animation, Family, Fantasy, Adventure, Comedy, Action"
1487,Hellboy,99318987,66000000,"Fantasy, Action"
98566,Teenage Mutant Ninja Turtles,485004754,125000000,"Science Fiction, Action, Adventure, Comedy"
10527,Madagascar: Escape 2 Africa,603900354,150000000,"Family, Adventure, Animation, Comedy"
49444,Kung Fu Panda 2,665692281,150000000,"Animation, Family"
11321,Seven Pounds,168167691,55000000,Drama
76757,Jupiter Ascending,183987723,176000003,"Science Fiction, Fantasy, Action"
13448,Angels & Demons,485930816,150000000,"Thriller, Mystery"
4247,Scary Movie,278019771,19000000,Comedy
68735,Warcraft,433677183,160000000,"Action, Adventure, Fantasy"
10201,Yes Man,223241637,70000000,"Comedy, Romance"
9543,Prince of Persia: The Sands of Time,336365676,200000000,"Adventure, Fantasy, Action"
60304,Hansel & Gretel: Witch Hunters,226349749,50000000,"Fantasy, Horror, Action"
447404,Pokémon Detective Pikachu,449762638,150000000,"Action, Adventure, Fantasy"
49018,Insidious,99870886,1500000,"Horror, Thriller"
616,The Last Samurai,456758981,140000000,"Drama, Action, War"
38055,Megamind,321885765,130000000,"Animation, Action, Comedy, Family, Science Fiction"
76163,The Expendables 2,314975955,100000000,"Action, Adventure, Thriller"
39514,RED,199000000,58000000,"Action, Adventure, Comedy, Crime, Thriller"
337401,Mulan,66800000,200000000,"Adventure, Fantasy, Drama, Action"
527774,Raya and the Last Dragon,130423032,100000000,"Animation, Family, Fantasy, Action, Adventure"
381283,mother!,44516999,30000000,"Drama, Thriller, Horror"
11224,Cinderella,263591415,2900000,"Family, Fantasy, Animation, Romance"
37135,Tarzan,448191819,130000000,"Family, Adventure, Animation, Drama"
28178,Hachi: A Dog's Tale,46749646,16000000,"Drama, Family"
68728,Oz the Great and Powerful,491868548,200000000,"Fantasy, Adventure, Family"
1091,The Thing,19629760,15000000,"Horror, Mystery, Science Fiction"
81188,Rise of the Guardians,306941670,145000000,"Family, Animation, Fantasy, Action, Adventure"
262504,Allegiant,179246868,110000000,"Adventure, Science Fiction, Action, Mystery"
9615,The Fast and the Furious: Tokyo Drift,158964610,85000000,"Action, Crime, Drama, Thriller"
6957,The 40 Year Old Virgin,177378645,26000000,"Comedy, Romance"
117263,Olympus Has Fallen,170270201,70000000,"Action, Thriller"
615457,Nobody,61779301,17000000,"Action, Crime, Thriller"
114150,Pitch Perfect,115400000,17000000,"Comedy, Music, Romance"
82700,After Earth,243843127,130000000,"Science Fiction, Action, Adventure"
398978,The Irishman,968853,159000000,"Crime, Drama, History"
82675,Taken 2,376141306,45000000,"Action, Crime, Thriller"
37686,Super 8,260095986,50000000,"Thriller, Science Fiction, Mystery"
334543,Lion,140312928,12000000,Drama
257211,The Intern,194564672,35000000,Comedy
2668,Sleepy Hollow,206071502,100000000,"Drama, Fantasy, Thriller, Mystery, Horror"
46195,Rio,484635760,90000000,"Animation, Adventure, Comedy, Family"
18240,The Proposal,317375031,40000000,"Comedy, Romance, Drama"
956,Mission: Impossible III,398479497,150000000,"Adventure, Action, Thriller"
530385,Midsommar,47969371,9000000,"Horror, Drama, Mystery"
4232,Scream,173046663,15000000,"Crime, Horror, Mystery"
419704,Ad Astra,127461872,87500000,"Science Fiction, Drama"
955,Mission: Impossible II,546388105,125000000,"Adventure, Action, Thriller"
4011,Beetlejuice,74714298,15000000,"Fantasy, Comedy"
11688,The Emperor's New Groove,169327687,100000000,"Adventure, Animation, Comedy, Family, Fantasy"
170,28 Days Later,85720385,5000000,"Horror, Thriller, Science Fiction"
296,Terminator 3: Rise of the Machines,435000000,200000000,"Action, Thriller, Science Fiction"
293863,The Age of Adaline,65663276,25000000,"Romance, Fantasy, Drama"
3131,Gangs of New York,193772504,100000000,"Drama, History, Crime"
439079,The Nun,365582797,22000000,"Horror, Mystery, Thriller"
100,"Lock, Stock and Two Smoking Barrels",28356188,1350000,"Comedy, Crime"
53182,300: Rise of an Empire,337580051,110000000,"Action, Drama, War"
47964,A Good Day to Die Hard,304654182,92000000,"Action, Thriller"
508,Love Actually,244931766,40000000,"Comedy, Romance, Drama"
238636,The Purge: Anarchy,111928365,9000000,"Horror, Thriller"
322,Mystic River,156822020,25000000,"Thriller, Crime, Drama, Mystery"
241259,Alice Through the Looking Glass,299457024,170000000,"Adventure, Family, Fantasy"
11631,Mamma Mia!,609841637,52000000,"Comedy, Romance"
334533,Captain Fantastic,23123592,5000000,"Adventure, Drama"
534,Terminator Salvation,371353001,200000000,"Action, Science Fiction, Thriller"
364,Batman Returns,280000000,80000000,"Action, Fantasy"
7345,There Will Be Blood,77208711,25000000,Drama
43074,Ghostbusters,229147509,144000000,"Action, Fantasy, Comedy"
2649,The Game,109423648,50000000,"Drama, Thriller, Mystery"
44896,Rango,245724603,135000000,"Animation, Comedy, Family, Western, Adventure"
676,Pearl Harbor,449220945,140000000,"War, History, Romance, Drama"
